gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YJR021C,18.010957709922724,0.6537737824485865,0.42010258116095606,1.556224150401263,0.11965480051200579,0.19968817791578133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR244W,11.238121403356088,-0.965360820172198,0.6206135712197065,-1.5554942156275307,0.11982841112920001,0.19992507695664413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL075C,122.86079903136918,-0.37303459757166535,0.24013441472930364,-1.5534408010287744,0.12031786177119022,0.20068866800979035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLL052C,6.946945491051108,1.1264128724328266,0.7251797477292067,1.5532878241015724,0.12035438781051437,0.2006965827893843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL034W,109.58240447645282,-0.38735635001955326,0.24950436125283257,-1.5525033232867216,0.12054183815164175,0.20095610029768154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL025C,24.604797537674948,-0.6072034443019348,0.39152763525094564,-1.5508571800117097,0.12093591401069122,0.20155985668448537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL118C,206.60837417156057,0.33987720240910474,0.21925748976405088,1.5501281291455817,0.1211107657563627,0.2017980173486624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL216W,77.09379329486974,0.3555628083729963,0.22946102688651285,1.5495564244504625,0.12124801872585043,0.2019734208002494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR045C,85.5917625127219,0.4498113895188626,0.290400520816802,1.5489345138007666,0.12139746311437735,0.2021690346960161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL191W,62.944466886272906,-0.45722167434758093,0.2954311147737371,-1.5476422471538074,0.12170845391637061,0.20258009659511872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR009W,25.142717864494944,-0.6784346083505771,0.438361917011785,-1.5476586400919903,0.12170450497181129,0.20258009659511872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL162C,29.55946139891315,0.68735823805809515,0.44440429590616326,1.5466957551716198,0.1219366271734622,0.20290640332026713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL105W,43.38809933792197,-0.4570451094336371,0.29559108266380696,-1.5462073663212,0.12205449505621385,0.20294869971172796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEL068C,22.610625877687056,-0.8033367639131649,0.5195585723289041,-1.5461909526624389,0.12205845787888248,0.20294869971172796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR127W,93.96833996081365,-0.36246958560721365,0.23441555704220457,-1.546269326919945,0.122039536539549,0.20294869971172796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR221C,46.03689739048155,-0.5675969644983487,0.36719160149603025,-1.5457787220236439,0.12215801754203871,0.20306077409264925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAL044W-A,35.85972754731301,0.5206777121118241,0.33692845721420234,1.5453657919455677,0.12225780975288018,0.2031197233858033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER077C,45.88662902721402,-0.43690884803991437,0.28270778205244407,-1.545443301447093,0.12223907328890463,0.2031197233858033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR076C-A,17.914666798311174,0.7088025527605896,0.45881715525403305,1.5448475381617919,0.12238314553742095,0.20327447766144485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEL058W,130.93762123645627,0.3883301703303781,0.25152113870386145,1.5439265754422107,0.12260612118525015,0.20352408300800384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER101C,53.40148095423682,0.5047606466150015,0.32698219553013386,1.5436945910667605,0.12266233728083335,0.20352408300800384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKR068C,72.13093816566544,-0.47428270616904056,0.3071725806125816,-1.5440268308557947,0.12258183281406941,0.20352408300800384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL005C,251.14672528596284,0.28769087226092455,0.1863550458237056,1.543778280804288,0.12264205466987872,0.20352408300800384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR047W,181.81118505653407,-0.30979149642939213,0.20080598820420203,-1.542740329607907,0.12289379248091001,0.20385455726738816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR243C,30.367402995149824,-0.503504333444263,0.32645412011200076,-1.5423433261357504,0.12299018571734406,0.20396087783745476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR219W,282.0510862660054,0.4854940470790234,0.314859700559464,1.5419377145324242,0.12308873000068839,0.204070708835481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR114C,39.101151438058444,0.5320779941621505,0.34519660481976205,1.5413766726934208,0.12322513804180951,0.20424324061260551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR102W,179.38591637089775,-0.30881278929891715,0.20038717473587286,-1.5410806091056395,0.12329716857098355,0.20425540910959106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR306W,78.35913187731919,-0.4434976477534565,0.2877764081666122,-1.5411188518854795,0.12328786247899841,0.20425540910959106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR024C,80.13594721238084,-0.40639506119140906,0.26391096782649714,-1.5398945505689827,0.12358605934460692,0.20468029498064327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAL047W-A,1.157788486284797,3.162948094772757,2.05450064905028,1.5395215845927677,0.12367701257180215,0.2047772245387862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR199W,33.0480600806293,-0.5399144652587289,0.3509952625120029,-1.5382386115261757,0.12399028341652107,0.20519883882286127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL184C,7.129992911941043,-1.1255460106712443,0.7317865386611214,-1.538079687459879,0.12402913187440404,0.20519883882286127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL252C,74.40670855910085,0.36075957936242947,0.2345452888474121,1.5381233242213126,0.12401846406784237,0.20519883882286127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL151W,352.2849212618951,-0.45697929680784255,0.2972053012700974,-1.5375879732123083,0.1241493899383268,0.2053440014302079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR191C,31.737296125604328,0.6183346486449229,0.40225575855778656,1.5371679223731867,0.12425219339006527,0.20546022551931453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL002W,46.06398350919529,-0.5274525151757533,0.3433266972863736,-1.53629915571581,0.12446502648694319,0.20575828331545712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL047W,44.23891471226915,-0.4842639047889158,0.3152854668326563,-1.5359537807238923,0.12454971645474734,0.2058444018350509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR106W,106.64731191857209,-0.43331688991521067,0.2821594624558377,-1.5357163149650934,0.12460797189267422,0.20588679814291935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL211C,7.950949002534055,-0.9811845599205331,0.638967314673569,-1.5355786397646858,0.12464175629924121,0.20588874994237724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR003W,112.80172864401843,-0.33778432049870233,0.2200489442394508,-1.5350417683946502,0.12477356853897388,0.20594487332033978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR225W,83.66495693081951,-0.3841961613491153,0.2502617359117649,-1.5351774011691974,0.12474025782866234,0.20594487332033978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL192C,20.98013048893102,0.6010168898775446,0.3915000511142399,1.5351642692433969,0.12474348265870876,0.20594487332033978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR094W-A,179.76875099029826,-0.381112216720908,0.2484396253540207,-1.534023472213146,0.1250238784073362,0.20630410037688218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR486C,72.99658538809824,0.40332380439578513,0.263048417571277,1.5332683166075247,0.12520975772677836,0.20655684954143294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL084W,12.139097423899747,-0.9308669357263843,0.6074199242355652,-1.5324932531606952,0.1254007612403776,0.20681791779393696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLL058W,83.05913772079727,-0.4193650406509486,0.2739953162441479,-1.5305555087564586,0.12587928472556065,0.20755291985428603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL277C,106.70336199893849,-0.3978315951138198,0.26009812408406036,-1.5295442691668386,0.12612957329923993,0.20791131698895854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR275C,106.84690452808955,-0.35550239250435434,0.2326176654403784,-1.528269109877522,0.12644573610465715,0.20837808546474684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR051W,165.3583297403434,-0.3207923269998625,0.2101972389237943,-1.526149099970641,0.12697273640186152,0.20919197244397483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL124C,20.696870087928787,-0.5788601860919632,0.3793981099913055,-1.525732919716518,0.12707639254899591,0.20930814265699246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL154W,31.699180419795823,-0.5213773140292044,0.3418069011640843,-1.525356311571127,0.12717024939558022,0.20940811601905843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL143C,10.89835728388127,0.9786391127602684,0.6417665698910641,1.5249144450238135,0.12728043845411086,0.2095349240974218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR360W,5.315098618781936,-1.252234498779448,0.8214652619158147,-1.524391300319866,0.12741099201590617,0.20969518232484946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR226C,421.29068443737987,-0.3207687597810673,0.2104716320001037,-1.524047477243438,0.12749685162360133,0.20978181813523772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR114W,22.130122589979326,0.5916620827626434,0.3882592523958777,1.5238840519874377,0.127537678008412,0.2097943309776301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER078W-A,1.899392165687659,2.1488574578716864,1.4104188072635437,1.5235598439309253,0.12761870074591788,0.20982507898630134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL132W,7.400466710033015,-1.5639952199253817,1.0265511758129815,-1.5235433525140811,0.12762282318074164,0.20982507898630134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR060C,16.59042713428477,-0.7883288015250902,0.5175547665100501,-1.5231794827065557,0.12771380773715146,0.20992001453933148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR173C,223.38894913366778,0.32960093978624166,0.2164448571750569,1.5227940459664793,0.12781024005516284,0.21002385270579063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR245C,14.326452392153154,-0.8990296813762431,0.5907710140968734,-1.5217904398214468,0.12806159769973233,0.21038215126790055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR167W,201.36135093239892,0.27538795736341287,0.1810476869092806,1.5210796783137268,0.12823984346413642,0.21062018503927735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL191W,478.18583317009404,-0.45518160285368714,0.29941901497904116,-1.5202160854264686,0.12845667596287724,0.210921453121573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL148C,12.862509680587054,-0.8109293521255243,0.533488833047239,-1.5200493466631169,0.12849857384199817,0.2109354026026042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL149W,45.909257492967846,-0.5140915985464828,0.33827600948769226,-1.5197400469665507,0.1285763223535253,0.21100817974597513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR176W,102.98397071997714,0.5715964623221539,0.37620000158167116,1.519395161932404,0.12866305903928177,0.21104083580079594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR032C-A,4.932933556953404,1.4705896271083045,0.9678039363978811,1.5195119298457984,0.12863368746258752,0.21104083580079594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR150C,4.75851329366824,2.247114977995214,1.4799684822849606,1.5183532655545722,0.1289253664238968,0.21141617475120963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAR064W,1.4653001790134397,2.6686660829473343,1.7604212447732612,1.5159247202172075,0.12953838873745693,0.212366283716781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL084W,82.71895393976469,-0.3802246753615154,0.25100179917534154,-1.5148284857348893,0.12981584463039603,0.21276591197533115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR374W-A,20.842807506529304,0.6449090405477395,0.4257717645481809,1.514682499512625,0.129852828386665,0.21277130546491685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR146C,157.95718595726646,-0.3011073611985229,0.19883673276545824,-1.5143447441057079,0.1299384257844974,0.21285633173258134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL078W,19.56702287148432,-0.6153476490447568,0.406631915873638,-1.5132792705724993,0.13020873591278254,0.21324381931774422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR243W,22.44348293738284,-0.6292376909187812,0.4168781044246291,-1.5094045099520126,0.13119544125944282,0.2146927213146881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR125C,95.82346633477201,0.3209247203748345,0.21261065438052867,1.509447968681975,0.13118434246367824,0.2146927213146881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPR178W,28.4875846111487,-0.6013037083499281,0.398345440082391,-1.509503179515645,0.13117024338308247,0.2146927213146881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGL060W,37.28237352106202,-0.49580449166673635,0.3286191655777435,-1.5087509908165742,0.13136242937671647,0.21491029572900636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL141W,801.8377175171207,-0.30572444639010166,0.20271507364546415,-1.5081485599082503,0.13151650927502437,0.21510664492923565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL090C,64.90589842630713,-0.38149199390745153,0.2530409316009137,-1.5076295818777883,0.13164935725786364,0.21525423060731746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR046W,25.238740602408807,0.5630666919567644,0.3735028643301389,1.507529782848118,0.13167491573017695,0.21525423060731746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR198C,23.996560426259396,-0.6348130237653227,0.42127024029676635,-1.5069021332200556,0.1318357445856057,0.21546136828625778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YIL073C,45.13420865762254,-0.4534217149784018,0.30101182307720414,-1.5063252677025487,0.13198369473834032,0.21564735634479149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR192C-C,8.962292681923126,0.9232029912047087,0.6131806131911233,1.5055971623110564,0.1321706173876192,0.21589690864014882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR528W,71.51092827285386,-0.48742744338116645,0.32378078694173185,-1.5054242346655509,0.1322150423128166,0.21591362611984405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL097W,46.248707938851524,0.4326631189355009,0.28755296902638827,1.5046379816575504,0.13241717573706516,0.2161878140588331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR032W,2.249193768285137,-2.101054408819824,1.3985947957739369,-1.5022609945128311,0.13302971792702067,0.21713173137997818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YAL025C,36.79304662243085,-0.6011995991615443,0.4003397416669808,-1.5017235027884068,0.13316853147738827,0.21724600265556884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL153C,126.03671715750838,-0.4413783742544252,0.29391350013595346,-1.5017288217460578,0.13316715724506065,0.21724600265556884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR027W,281.04906369611695,0.24956368688459624,0.16666040144672828,1.4974384119935493,0.13427921967348036,0.21900136163172224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL225C,1.7066817442895448,-2.329167997948978,1.5562192046555265,-1.4966837518655,0.13447556602938426,0.21926496242591315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YEL045C,8.652555971625302,-0.9033356338092136,0.6037091821534898,-1.4963092504025313,0.13457308563831824,0.21931071891767218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER042W,60.88076159654856,-0.5376375631284003,0.3593011347413213,-1.4963425136841613,0.13456442171889357,0.21931071891767218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL023C-A,6.675393194702026,-1.1492149636401552,0.7682142903689589,-1.4959562430011668,0.13466505827262928,0.21940398425997262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER007C-A,45.603034093314,-0.4239861250639971,0.2836609707789636,-1.494693203297181,0.13499452892202596,0.2197683556504305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJR101W,111.44514125112582,0.3933911086985298,0.2631762323895986,1.494782052036389,0.1349713319042942,0.2197683556504305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL003C,73.9492370597768,-0.4213222011842145,0.28190236401597096,-1.4945678183824838,0.13502727020604013,0.2197683556504305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR010W,59.91584685620207,-0.47716483405757354,0.3192666162202528,-1.4945653877209364,0.13502790497603648,0.2197683556504305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR411C,92.51050411854008,0.39393378241863913,0.26389208816736415,1.4927836039131295,0.13549384053597602,0.22046987966624285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHL017W,59.945671913536216,-0.3925022547832896,0.2634707996288449,-1.489737213141696,0.13629334581314745,0.22171367305770895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL199C,8.124452334662246,-1.153372730497923,0.7762116976612992,-1.4858997023273393,0.13730565236457043,0.22330290875154835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKL094W,246.32873654482958,0.27053727429267677,0.18213043784940539,1.4854039637041372,0.13743684631864794,0.22345872412519613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR207C,109.66239875647639,0.31898176424230007,0.21478014575574714,1.4851547992012883,0.1375028225510686,0.2235036182342279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR112W,2.67578241269609,1.6827178878888303,1.1331186408194838,1.4850323940235157,0.1375352431446096,0.2235036182342279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL063W,76.48979847253379,-0.4660618699674864,0.3141279661152978,-1.4836688236679398,0.13789680103775487,0.22403352162424028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOR174W,29.918695447182834,0.5654249062696177,0.38167870651012153,1.4814159045957245,0.1384957791097474,0.22494877702624866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL056W,17.699625533342584,-0.7375103125996716,0.4979840129894155,-1.4809919462521925,0.13860871963172622,0.22507432874115482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YCR015C,21.60651323640917,-0.6318195972610655,0.4268713280125852,-1.480117205816264,0.13884197059202347,0.2253951270664854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR009C,322.49435562440743,-0.2595554469583634,0.1754390775860747,-1.4794619906218966,0.13901688272732313,0.22562107798073644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR107W,64.12377854194038,-0.3888043387431947,0.2630128197461444,-1.4782714360405025,0.13933513992445462,0.22602142528202696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL146C-A,3.5213278807552864,1.408875685631002,0.9529829915366917,1.478384922021725,0.13930477886460377,0.22602142528202696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR227C,84.59175394391576,0.412267289325461,0.2789519830800584,1.477914889772056,0.1394305603797164,0.22611812758035674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL086C,1.9387709781436469,-2.034310946468147,1.376824389839342,-1.4775384293602798,0.13953136493116272,0.22622350950970285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBL080C,34.258891960748045,0.467303291040368,0.31645797728098596,1.4766677555593586,0.139764719559734,0.2265351448948831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML007C-A,11.128952420166172,0.8243313221936646,0.5582806412528291,1.4765536564975552,0.1397953221940395,0.2265351448948831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR475C,129.1237311638718,-0.3146090532678477,0.2130984797675533,-1.476355221355974,0.13984855698235005,0.22656327279208324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YOL045W,89.80510246033103,0.34306079917167,0.23249549343985507,1.47555891985673,0.14006234007673804,0.22685141769289582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YHR150W,57.958013517028235,0.40682440172025724,0.27578779694295974,1.4751356159692568,0.14017608679499047,0.2269774328488115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR131C,36.26370676722123,-0.5865649892033805,0.39767207942309024,-1.4749966607017533,0.14021344119303653,0.2269797183117215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YKR005C,32.97902773579221,-0.5579368891674047,0.37843376260544387,-1.4743316910365403,0.1403923064694267,0.2272110239247641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR517W,72.50823406634451,-0.4055849489792594,0.2751433731950772,-1.4740858348483605,0.1404584819278834,0.2272598804444232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNR041C,49.91520863663495,-0.4879367104412379,0.3311331476534515,-1.4735362916668484,0.14060648551208507,0.22744107479734046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR232W,6.4261407576436715,1.0927628638490072,0.7419188746336353,1.4728872673425666,0.14078143589191627,0.2276657535614472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDL035C,218.51366061329128,-0.349916485941779,0.23772252029967467,-1.4719534585981666,0.14103344606950666,0.22801490320761253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YER120W,152.46763943840523,0.42961046460370406,0.2920223322101954,1.471156200117167,0.14124887925427052,0.22830475364492406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YJL175W,2.598003181153007,1.8672201540263773,1.269601042179579,1.4707140999355512,0.14136845141692195,0.2284395523791868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YGR275W,69.11541913605413,0.3799873201701577,0.2584145503610815,1.4704563641606212,0.1414381955372084,0.2284937848087672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR082C,461.0119162882527,0.45899974121331055,0.31235366527865055,1.4694872903246936,0.14170066661953273,0.22880074397912278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFR001W,58.38701078209549,0.6411228962765975,0.4362625338155476,1.469580462638731,0.14167541489735166,0.22880074397912278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YMR294W,52.15539082611211,0.471748715154958,0.32118037407280664,1.4687968295597658,0.14188790426177922,0.22904450802994267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YFR039C,58.932840799748355,-0.4112994391992763,0.2802070769176281,-1.4678410114537728,0.14214741448416407,0.2294047846837455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YDR280W,54.49940694090879,-0.4124553380214037,0.28151415228759635,-1.4651318048125592,0.14288496082797544,0.2305361593328219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YML106W,117.8379990773453,-0.3974899427542466,0.27133136668376845,-1.4649612671487169,0.14293148556485646,0.23055231962760372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR190W,4.523576046167567,-1.2786072335051815,0.8732284389258003,-1.464229950043836,0.14313112954603813,0.23081539404576884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YLR150W,304.08487126786156,-0.34377222375568994,0.2348672049353837,-1.463687635105412,0.1432793154936709,0.2309953733322777,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YPL076W,29.374522346511895,-0.6188541161949404,0.42301073914021114,-1.4629749529593266,0.14347423271385615,0.23125058182440061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YNL170W,42.817428160900825,0.49087298014322,0.3357800373577113,1.461888514891926,0.1437717627588021,0.23167100837505367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR045C,27.07232076896137,0.5401049959317575,0.36953096094506366,1.4615960582854985,0.14385193518933057,0.2317410639593425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
YBR292C,8.182132380496727,0.9769325612667651,0.6685191361627939,1.4613382151993748,0.14392264729337861,0.231795847400583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
