gene_id,GENENAME,COMMON,DESCRIPTION,SGD,UNIPROT,GO,ONTOLOGY,PATH,PFAM,INTERPRO
YNL298W,CLA4,CLA4,"Cdc42p-activated signal transducing kinase; member of the PAK (p21-activated kinase) family, along with Ste20p and Skm1p; involved in septin ring assembly, vacuole inheritance, cytokinesis, sterol uptake regulation; phosphorylates Cdc3p and Cdc10p; CLA4 has a paralog, SKM1, that arose from the whole genome duplication",S000005242,A6ZSI1,GO:0000011;GO:0000122;GO:0000166;GO:0000278;GO:0000324;GO:0004672;GO:0004674;GO:0005524;GO:0005634;GO:0005737;GO:0005933;GO:0007096;GO:0009267;GO:0010629;GO:0016301;GO:0016740;GO:0019236;GO:0031106;GO:0035376;GO:0035556;GO:0042307;GO:0043408;GO:0106310;GO:2000910,BP;CC;MF,,PF00069;PF00169;PF00786,IPR000095;IPR000719;IPR001849;IPR008271;IPR011009;IPR011993;IPR033923
YNL299W,TRF5,TRF5,"Non-canonical poly(A) polymerase; involved in nuclear RNA degradation as a component of the TRAMP complex; catalyzes polyadenylation of hypomodified tRNAs, and snoRNA and rRNA precursors; overlapping but non-redundant functions with Pap2p",S000005243,A6ZSI0,GO:0000166;GO:0005524;GO:0005730;GO:0016740;GO:0016779;GO:0031123;GO:0031499;GO:0034475;GO:0043634;GO:0046872;GO:0051301;GO:0071035;GO:0071036;GO:0071037;GO:0071038;GO:0071039;GO:0071042;GO:0071044;GO:0071051;GO:1990817,BP;CC;MF,03018,PF03828;PF22600,IPR002058;IPR002934
YNL300W,TOS6,TOS6,Glycosylphosphatidylinositol-dependent cell wall protein; expression is periodic and decreases in respone to ergosterol perturbation or upon entry into stationary phase; depletion increases resistance to lactic acid,S000005244,A0A0L8VID0,GO:0003674;GO:0005829;GO:0008150;GO:0009277;GO:0016020;GO:0098552,BP;CC;MF,,,IPR020514
YNL301C,RPL18B,RPL18B,"Ribosomal 60S subunit protein L18B; homologous to mammalian ribosomal protein L18, no bacterial homolog; RPL18B has a paralog, RPL18A, that arose from the whole genome duplication",S000005245,A0A0L8VHW0,GO:0002181;GO:0003723;GO:0003735;GO:0005737;GO:0005840;GO:0006412;GO:0022625;GO:1990904,BP;CC;MF,03010,PF17135,IPR000039;IPR021131;IPR021132
YNL302C,RPS19B,RPS19B,"Protein component of the small (40S) ribosomal subunit; required for assembly and maturation of pre-40 S particles; homologous to mammalian ribosomal protein S19, no bacterial homolog; mutations in human RPS19 are associated with Diamond Blackfan anemia; RPS19B has a paralog, RPS19A, that arose from the whole genome duplication",S000005246,A0A0L8VI43,GO:0000028;GO:0000054;GO:0003723;GO:0003735;GO:0005737;GO:0005840;GO:0006412;GO:0022627;GO:0042254;GO:0042274;GO:1990904,BP;CC;MF,03010,PF01090,IPR001266;IPR011991;IPR018277
YNL303W,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",S000005247,NA,,,,,
YNL304W,YPT11,YPT11,"Rab GTPase; Myo2p-binding protein implicated in mother-to-bud transport of cortical endoplasmic reticulum (ER), late Golgi, and mitochondria during cell division; function is regulated at multiple levels; abundance of active Ypt11p forms is controlled by phosphorylation status and degradation; normally a low-abundance protein whose ER localization is only detected when protein is highly over expressed",S000005248,A0A0L8VI35,GO:0000001;GO:0000131;GO:0000166;GO:0003924;GO:0005525;GO:0005739;GO:0005783;GO:0005789;GO:0005794;GO:0005934;GO:0005935;GO:0006886;GO:0012505;GO:0031489;GO:0034389;GO:0048309;GO:0048312;GO:0048313;GO:0051646;GO:0090167,BP;CC;MF,,PF00071,IPR001806;IPR005225;IPR027417
YNL305C,BXI1,BXI1,Protein involved in apoptosis; variously described as containing a BCL-2 homology (BH3) domain or as a member of the BAX inhibitor family; reported to promote apoptosis under some conditions and to inhibit it in others; localizes to ER and vacuole; may link the unfolded protein response to apoptosis via regulation of calcium-mediated signaling; translocates to mitochondria under apoptosis-inducing conditions in a process involving Mir1p and Cor1p,S000005249,A0A0L8VI23,GO:0000324;GO:0003674;GO:0005262;GO:0005739;GO:0005774;GO:0005783;GO:0005789;GO:0006915;GO:0016020;GO:0019722;GO:0030968;GO:0031966;GO:0070588,BP;CC;MF,,PF01027,IPR006214
YNL306W,MRPS18,MRPS18,"Mitochondrial ribosomal protein of the small subunit; essential for viability, unlike most other mitoribosomal proteins",S000005250,A6ZSH4,GO:0003735;GO:0005739;GO:0005763;GO:0005840;GO:0006412;GO:0032543;GO:1990904,BP;CC;MF,,,IPR001971
YNL307C,MCK1,MCK1,"Dual-specificity S/T and tyrosine protein kinase; spindle position checkpoint component that works in parallel with Kin4p to prevent mitotic exit network (MEN) activation by the Cdc14 early anaphase release (FEAR) network; roles in chromosome segregation, meiotic entry, genome stability, phosphorylation-dependent degradation of Rcn1p and Cdc6p, inhibition of protein kinase A, transcriptional regulation, inhibition of RNAPIII, calcium stress and inhibition of Clb2p-Cdc28p after nuclear division",S000005251,A0A0L8VIY8,GO:0000070;GO:0000166;GO:0004672;GO:0004674;GO:0004712;GO:0004713;GO:0004857;GO:0005524;GO:0005634;GO:0005737;GO:0006303;GO:0007165;GO:0015629;GO:0016301;GO:0016740;GO:0030154;GO:0030163;GO:0030332;GO:0030437;GO:0031578;GO:0051321;GO:0106310,BP;CC;MF,,PF00069,IPR000719;IPR008271;IPR011009;IPR017441
YNL308C,KRI1,KRI1,Essential nucleolar protein required for 40S ribosome biogenesis; associate with snR30; physically and functionally interacts with Krr1p,S000005252,A6ZSH2,GO:0000447;GO:0003674;GO:0005730;GO:0006364;GO:0030686;GO:0042254,BP;CC;MF,,PF05178;PF12936,IPR018034;IPR024626
YNL309W,STB1,STB1,"Protein with role in regulation of MBF-specific transcription at Start; phosphorylated by Cln-Cdc28p kinases in vitro; unphosphorylated form binds Swi6p, which is required for Stb1p function; expression is cell-cycle regulated; STB1 has a paralog, YOL131W, that arose from the whole genome duplication",S000005253,A0A0L8VI31,GO:0000082;GO:0003713;GO:0005634;GO:0005737;GO:0006357;GO:0030907;GO:0031496;GO:0033309;GO:0045944;GO:0070822,BP;CC;MF,,,
YNL310C,ZIM17,ZIM17,Protein co-chaperone with a zinc finger motif; essential for protein import into mitochondria; may act with Pam18p to facilitate recognition and folding of imported proteins by Ssc1p (mtHSP70) in the mitochondrial matrix; required for the maintenance of Ssc1p solubility and assists in the functional interaction of Ssc1p with substrate proteins,S000005254,A0A0L8VI18,GO:0005739;GO:0005743;GO:0005759;GO:0006457;GO:0006986;GO:0007005;GO:0008270;GO:0015031;GO:0030150;GO:0046872;GO:0050821;GO:0051087,BP;CC;MF,,PF05180,IPR007853;IPR024158
YNL311C,SKP2,SKP2,"F-box protein of unknown function; predicted to be part of an SCF ubiquitin protease complex; involved in regulating protein levels of sulfur metabolism enzymes; may interact with ribosomes, based on co-purification experiments",S000005255,C7GWQ8,GO:0005737;GO:0016567;GO:0019005;GO:0030163;GO:0030674;GO:0031335,BP;CC;MF,,PF12937,IPR001810
YNL312W,RFA2,RFA2,"Subunit of heterotrimeric Replication Protein A (RPA); RPA is a highly conserved single-stranded DNA binding protein involved in DNA replication, repair, and recombination; RPA protects against inappropriate telomere recombination, and upon telomere uncapping, prevents cell proliferation by a checkpoint-independent pathway; in concert with Sgs1p-Top2p-Rmi1p, stimulates DNA catenation/decatenation activity of Top3p; protein abundance increases in response to DNA replication s",S000005256,A0A0L8VIY2,GO:0000722;GO:0000724;GO:0000781;GO:0000794;GO:0003676;GO:0003677;GO:0003690;GO:0003697;GO:0005634;GO:0005662;GO:0006260;GO:0006265;GO:0006281;GO:0006289;GO:0006310;GO:0006312;GO:0007004;GO:0007131;GO:0010833;GO:0016567;GO:0030491;GO:0035861;GO:0042162;GO:0043565;GO:0045184,BP;CC;MF,03030;03420;03430;03440,PF01336;PF08784,IPR004365;IPR011991;IPR012340;IPR014646;IPR014892
YNL313C,EMW1,EMW1,Essential conserved protein with a role in cell wall integrity; contains six TPR (tetratricopeptide repeat) domains clustered in the C-terminal region; conditional mutant is suppressed by overexpression of GFA1; protein abundance increases in response to DNA replication stress,S000005257,D6W0N2,GO:0003674;GO:0005634;GO:0005737;GO:0031505;GO:0071555,BP;CC;MF,,PF13181,IPR011990;IPR013026;IPR019734
YNL314W,DAL82,DAL82,"Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain",S000005258,B3LPE8,GO:0000256;GO:0005634;GO:0043565;GO:0045944,BP;CC;MF,,,
YNL315C,ATP11,ATP11,Molecular chaperone; required for the assembly of alpha and beta subunits into the F1 sector of mitochondrial F1F0 ATP synthase; N-terminally propionylated in vivo,S000005259,A6ZSG5,GO:0005739;GO:0007005;GO:0033615;GO:0051082;GO:0065003;GO:0140777,BP;CC;MF,,PF06644,IPR010591
YNL316C,PHA2,PHA2,"Prephenate dehydratase; catalyzes the conversion of prephanate to phenylpyruvate, which is a step in the phenylalanine biosynthesis pathway",S000005260,D6W0M9,GO:0004664;GO:0005737;GO:0005829;GO:0006520;GO:0008652;GO:0009073;GO:0009094;GO:0016829;GO:0046394;GO:0046417,BP;CC;MF,00400;01100;01110,PF00800,IPR001086;IPR002912
YNL317W,PFS2,PFS2,Integral subunit of the pre-mRNA CPF complex; the cleavage and polyadenylation factor (CPF) complex plays an essential role in mRNA 3'-end formation by bridging different processing factors and thereby promoting the assembly of the processing complex,S000005261,A0A0L8VIX5,GO:0003723;GO:0005634;GO:0005847;GO:0006397;GO:0031124,BP;CC;MF,,PF00400,IPR001680;IPR015943;IPR017986
YNL318C,HXT14,HXT14,"Protein with similarity to hexose transporter family members; expression is induced in low glucose and repressed in high glucose; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",S000005262,A6ZSG2,GO:0000324;GO:0005351;GO:0005354;GO:0005739;GO:0005886;GO:0008643;GO:0008645;GO:0015757;GO:0016020;GO:0022857;GO:0055085;GO:0071944;GO:1902600,BP;CC;MF,,PF00083,IPR003663;IPR005828;IPR005829;IPR020846
YNL319W,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene HXT14",S000005263,NA,,,,,
YNL320W,NA,NA,"Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies",S000005264,A6ZSG1,GO:0000324;GO:0003674;GO:0005739;GO:0005886;GO:0008150;GO:0008474;GO:0031966;GO:0098734,BP;CC;MF,,PF12146,IPR022742;IPR029058
YNL321W,VNX1,VNX1,Calcium/H+ antiporter localized to endoplasmic reticulum membrane; member of calcium exchanger (CAX) family; targeted to vacuole via AP-3 pathway,S000005265,A6ZSG0,GO:0000324;GO:0000329;GO:0005774;GO:0005789;GO:0006811;GO:0006812;GO:0006813;GO:0006814;GO:0006874;GO:0008324;GO:0012505;GO:0015369;GO:0015385;GO:0015386;GO:0016020;GO:0035725;GO:0055085;GO:0070588;GO:0071805;GO:1902600;GO:1990816,BP;CC;MF,,PF01699;PF03733,IPR004837;IPR005185
YNL322C,KRE1,KRE1,Cell wall glycoprotein involved in beta-glucan assembly; serves as a K1 killer toxin membrane receptor,S000005266,B5VQ98,GO:0000324;GO:0005199;GO:0005886;GO:0009277;GO:0031505;GO:0071555;GO:0098552,BP;CC;MF,,PF17056,IPR031452
YNL323W,LEM3,LEM3,Membrane protein of the plasma membrane and ER; interacts specifically in vivo with the phospholipid translocase (flippase) Dnf1p; involved in translocation of phospholipids and alkylphosphocholine drugs across the plasma membrane; null mutant requires tryptophan due to mislocalization of tryptophan permease Tat2p,S000005267,A0ABF7PIR9,GO:0005737;GO:0005783;GO:0005794;GO:0005886;GO:0007166;GO:0015247;GO:0016020;GO:0044088;GO:0045332;GO:0140331;GO:0140345;GO:1990531,BP;CC;MF,,PF03381,IPR005045
YNL324W,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",S000005268,NA,,,,,
YNL325C,FIG4,FIG4,"Phosphatidylinositol 3,5-bisphosphate (PtdIns[3,5]P2) phosphatase; required for efficient mating and response to osmotic shock; physically associates with and regulated by Vac14p; contains a SAC1-like domain; homologous to human FIG4, which is associated with CMT4J, a form of Charcot-Marie-Tooth disorder",S000005269,D6W0M2,GO:0000329;GO:0005774;GO:0005829;GO:0016787;GO:0016791;GO:0034399;GO:0034593;GO:0036092;GO:0043813;GO:0046854;GO:0046856;GO:0070772,BP;CC;MF,,PF02383,IPR002013
YNL326C,PFA3,PFA3,Palmitoyltransferase for Vac8p; required for vacuolar membrane fusion; contains an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain; autoacylates; required for vacuolar integrity under stress conditions,S000005270,D6W0M1,GO:0000324;GO:0000329;GO:0005774;GO:0005783;GO:0005794;GO:0006612;GO:0008270;GO:0016409;GO:0016740;GO:0016746;GO:0018345;GO:0019706;GO:0042144,BP;CC;MF,,PF01529,IPR001594
YNL327W,EGT2,EGT2,Glycosylphosphatidylinositol (GPI)-anchored cell wall endoglucanase; localizes in birth scars; required for proper cell separation after cytokinesis; expression is activated by Swi5p and tightly regulated in a cell cycle-dependent manner,S000005271,D6W0M0,GO:0000324;GO:0000920;GO:0005621;GO:0005933;GO:0008810;GO:0009277;GO:0016020;GO:0030428;GO:0051301;GO:0098552,BP;CC;MF,,,
YNL328C,MDJ2,MDJ2,Constituent of the mitochondrial import motor; associated with the presequence translocase; function overlaps with that of Pam18p; stimulates the ATPase activity of Ssc1p to drive mitochondrial import; contains a J domain,S000005272,A6ZSF4,GO:0001405;GO:0001671;GO:0005743;GO:0015031;GO:0030150,BP;CC;MF,,,IPR001623
YNL329C,PEX6,PEX6,AAA-peroxin; heterodimerizes with AAA-peroxin Pex1p and participates in the recycling of peroxisomal signal receptor Pex5p from the peroxisomal membrane to the cystosol; mutations in human PEX6 can lead to severe peroxisomal disorders and early death,S000005273,A6ZSF3,GO:0000166;GO:0005524;GO:0005777;GO:0005778;GO:0005829;GO:0007031;GO:0016558;GO:0016562;GO:0016787;GO:0016887;GO:0043335;GO:0140318;GO:1904949,BP;CC;MF,04146,PF00004;PF17862;PF23111;PF23315,IPR003593;IPR003959;IPR003960;IPR027417
YNL330C,RPD3,RPD3,"Histone deacetylase, component of both Rpd3S and Rpd3L complexes; regulates transcription, silencing, autophagy and other processes by influencing chromatin remodeling; forms at least two different complexes which have distinct functions and members; Rpd3(L) recruitment to the subtelomeric region is regulated by interaction with the Hmt1p methyltransferase; delays late firing of single copy origins by opposing the Fkh1/2 origin activation pathway",S000005274,A0A0L8VI25,GO:0000082;GO:0000086;GO:0000118;GO:0000122;GO:0003713;GO:0003714;GO:0004407;GO:0005634;GO:0005737;GO:0006325;GO:0006355;GO:0006357;GO:0006368;GO:0006995;GO:0008270;GO:0010557;GO:0016239;GO:0016479;GO:0016787;GO:0030174;GO:0031507;GO:0032221;GO:0033698;GO:0034399;GO:0034503;GO:0034605;GO:0044804;GO:0045128;GO:0045944;GO:0051321;GO:0061186;GO:0061188;GO:0070210;GO:0070211;GO:0070550;GO:0070822;GO:0141221,BP;CC;MF,,PF00850,IPR000286;IPR003084;IPR023801
YNL331C,AAD14,AAD14,"Putative aryl-alcohol dehydrogenase; similar to P. chrysosporium aryl-alcohol dehydrogenase; mutational analysis has not yet revealed a physiological role; members of the AAD gene family comprise three pairs (AAD3 + AAD15, AAD6/AAD16 + AAD4, AAD10 + AAD14) whose two genes are more related to one another than to other members of the family",S000005275,A6ZSF1,GO:0005575;GO:0006081;GO:0016491;GO:0047681,BP;CC;MF,00051;00650;01100,PF00248,IPR001395;IPR023210
YNL332W,THI12,THI12,"Protein involved in synthesis of the thiamine precursor HMP; member of a subtelomeric gene family including THI5, THI11, THI12, and THI13; hydroxymethylpyrimidine is also known as HMP",S000005276,C8ZGJ3,GO:0003674;GO:0005575;GO:0009228;GO:0009229;GO:0016740;GO:0046872,BP;CC;MF,,PF09084,IPR015168;IPR027939
YNL333W,SNZ2,SNZ2,Protein involved in thiamine and pyridoxine biosynthesis; member of a stationary phase-induced gene family where transcriptional induction precedes the diauxic shift; induced in the absence of thiamin in a Thi2/3p-dependent manner and repressed in its presence; forms a co-regulated gene pair with SNO2; interacts with Thi11p; paralog of SNZ1 and SNZ3,S000005277,B3LPG5,GO:0003922;GO:0005575;GO:0006177;GO:0006520;GO:0008615;GO:0009228;GO:0016829;GO:0016843;GO:0036381;GO:0042819;GO:0042823,BP;CC;MF,,PF01680,IPR001852;IPR011060;IPR013785;IPR033755
YNL334C,SNO2,SNO2,Protein of unknown function; nearly identical to Sno3p; expression is induced before the diauxic shift and also in the absence of thiamin,S000005278,A0A0L8VNA8,GO:0003674;GO:0004359;GO:0005575;GO:0005829;GO:0008614;GO:0016787;GO:0016829;GO:0036381;GO:0042819;GO:0042823;GO:1903600,BP;CC;MF,00750,PF01174,IPR002161;IPR021196;IPR029062
YNL336W,COS1,COS1,"Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins",S000005280,C8Z9I6,GO:0000324;GO:0000329;GO:0003674;GO:0005768;GO:0016020;GO:0043328,BP;CC;MF,,PF00674,IPR001142
YNL337W,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data",S000005281,NA,,,,,IPR007414
YNL338W,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps TEL14L-XC, which is a telomeric X element core sequence on the left arm of chromosome XIV",S000005282,NA,,,,,
YNL339C,YRF1-6,YRF1-6,Helicase encoded by the Y' element of subtelomeric regions; highly expressed in the mutants lacking the telomerase component TLC1; potentially phosphorylated by Cdc28p,S000005283,D6W0L0,GO:0000166;GO:0000722;GO:0003676;GO:0003678;GO:0004386;GO:0005524;GO:0005634;GO:0005737;GO:0016787;GO:0016853,BP;CC;MF,,PF00270;PF00271;PF11603,IPR001650;IPR011545;IPR014001;IPR021646;IPR027417
